life,vel,face,clife,cof,sep,loopmean,loopstd
166.0,0.33,1.0,30.0,150.0,100,95.83878678888888,90.768053998949
166.0,1,1.0,30.0,150.0,100,227.57391904444444,202.09185372376635
166.0,3,1.0,30.0,150.0,100,428.40352222222225,355.8998772192893
500.0,0.33,1.0,30.0,150.0,100,228.99253735555556,203.8934688627538
500.0,1,1.0,30.0,150.0,100,436.26240507777777,367.75015517408593
500.0,3,1.0,30.0,150.0,100,625.8842389666667,499.33223027556716
1500.0,0.33,1.0,30.0,3.0,100,426.8930334777778,353.7318892138459
1500.0,1,1.0,30.0,3.0,100,622.6011324555556,501.32730803999357
1500.0,3,1.0,30.0,3.0,100,785.8953312333333,599.1367064671327
166.0,0.33,1.0,30.0,3.0,100,95.42030238888889,90.00615048417342
166.0,1,1.0,30.0,3.0,100,229.37169988888888,202.87224328706446
166.0,3,1.0,30.0,3.0,100,433.8010663777778,357.8393874881313
500.0,0.33,1.0,30.0,3.0,100,230.2331499,204.9879264394799
500.0,1,1.0,30.0,3.0,100,437.00265213333336,365.4558311091773
500.0,3,1.0,30.0,3.0,100,643.3215085,507.6859049310855
